image_id,model,accuracy,precision,recall,specificity,dice,iou,hd95
CHNCXR_0383_1.png,attunet,0.9886322021484375,0.9692430163554784,0.9766644789615693,0.991799008162399,0.9729395953652247,0.947305135096902,3.0
CHNCXR_0393_1.png,segnet,0.6899871826171875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0393_1.png,unet,0.982666015625,0.9616365824308063,0.9833144657183639,0.9823746655167076,0.9723547162464713,0.9461968362224117,3.605551275463989
CHNCXR_0393_1.png,resunetpp,0.9812164306640625,0.9649225372698041,0.974848648914702,0.9840774895508525,0.9698601963616776,0.9414840519085421,3.605551275463989
CHNCXR_0393_1.png,attunet,0.9821929931640625,0.9588364960705387,0.9848402815376286,0.9810035604502532,0.9716644409372345,0.9448904420098224,3.1622776601683795
CHNCXR_0397_1.png,segnet,0.7725830078125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0397_1.png,unet,0.9875335693359375,0.9620809551925474,0.9839640365002684,0.9885842945173013,0.9728994593160182,0.9472290401756879,2.23606797749979
CHNCXR_0397_1.png,resunetpp,0.9878997802734375,0.9626860777755919,0.984970477724101,0.9887620477168589,0.9737007926242828,0.9487494344988043,2.23606797749979
CHNCXR_0397_1.png,attunet,0.9863739013671875,0.9552277600883748,0.9863123993558777,0.986392005056091,0.9705212425312778,0.9427307124991984,2.8284271247461903
CHNCXR_0400_1.png,segnet,0.7132415771484375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0400_1.png,unet,0.9837493896484375,0.969044343316753,0.9744585750013303,0.9874847570759258,0.9717439176461224,0.9450407678811023,3.1622776601683795
CHNCXR_0400_1.png,resunetpp,0.98187255859375,0.974758643007389,0.9616878625019954,0.9899878056607406,0.9681791396582203,0.9383209594517419,3.605551275463989
CHNCXR_0400_1.png,attunet,0.9849700927734375,0.960392967942089,0.9883467248443569,0.9836125195216396,0.9741693546272258,0.9496395521243417,3.0
CHNCXR_0401_1.png,segnet,0.7956695556640625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0401_1.png,unet,0.9857635498046875,0.9627098499480018,0.9678142035695616,0.99037299836993,0.9652552787398057,0.9328438782120493,3.605551275463989
CHNCXR_0401_1.png,resunetpp,0.98504638671875,0.9641014135068432,0.9626614890598163,0.9907948988397737,0.9633809132351843,0.92934900151395,3.605551275463989
CHNCXR_0401_1.png,attunet,0.9845428466796875,0.9579695130975285,0.9667687252632365,0.9891072969603989,0.962349005761011,0.9274303316856508,3.605551275463989
CHNCXR_0402_1.png,segnet,0.769378662109375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0402_1.png,unet,0.98956298828125,0.9733630757118489,0.9816064575889903,0.9919479592241481,0.9774673870075109,0.9559278350515464,2.23606797749979
CHNCXR_0402_1.png,resunetpp,0.9891815185546875,0.9746918869043696,0.9784967579727405,0.992384276704613,0.9765906164360947,0.9542521615692348,2.23606797749979
CHNCXR_0402_1.png,attunet,0.9889678955078125,0.9705709240729841,0.9819372766971021,0.9910753242632184,0.9762210162802171,0.9535466461063994,2.8284271247461903
CHNCXR_0404_1.png,segnet,0.7125091552734375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0404_1.png,unet,0.979339599609375,0.9544202484278363,0.974682872458999,0.9812185458828568,0.964445144687779,0.9313317780707983,4.0
CHNCXR_0404_1.png,resunetpp,0.9800567626953125,0.9600650713685979,0.971020646462502,0.9837027519006317,0.9655117819352456,0.9333231302928272,4.0
CHNCXR_0404_1.png,attunet,0.9781951904296875,0.94314364247175,0.983440369407144,0.976078809294357,0.9628705796762543,0.9283996392424091,4.47213595499958
CHNCXR_0419_1.png,segnet,0.7937774658203125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0419_1.png,unet,0.9859466552734375,0.9557099435518889,0.9771365149833519,0.98823552027066,0.966304467127648,0.9348056912295604,4.0
CHNCXR_0419_1.png,resunetpp,0.9868927001953125,0.9688101941028301,0.9675915649278579,0.9919071144345553,0.9682004960574538,0.9383610792192881,4.123105625617661
CHNCXR_0419_1.png,attunet,0.98358154296875,0.9363642741878903,0.987495375508694,0.9825647334730205,0.9612503601267646,0.9253917625849397,4.242640687119285
CHNCXR_0422_1.png,segnet,0.7762451171875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0422_1.png,unet,0.9846649169921875,0.9769536978839305,0.9539689034369886,0.9935131309954396,0.9653245005692992,0.9329731892757103,3.0
CHNCXR_0422_1.png,resunetpp,0.9845428466796875,0.9777420032197103,0.9526050190943808,0.9937490171410599,0.9650098442195434,0.9323855293018288,3.0
CHNCXR_0422_1.png,attunet,0.984649658203125,0.9782882756688612,0.9525368248772504,0.9939062745714735,0.9652408264805473,0.9328168825965006,3.0
CHNCXR_0424_1.png,segnet,0.753082275390625,0.0,0.0,1.0,0.0,0.0,0.0
